TITLE = "2D mesh with final value"
VARIABLES = "X" "Y" "scalar" "diff"
ZONE I=202, J=202, F=POINT
0.48125 0.48125 652.122 2.39272e-06
0.49875 0.48125 657.775 2.47235e-06
0.51625 0.48125 663.232 2.55138e-06
0.53375 0.48125 668.5 2.62978e-06
0.55125 0.48125 673.586 2.70754e-06
0.56875 0.48125 678.496 2.78464e-06
0.58625 0.48125 683.239 2.86106e-06
0.60375 0.48125 687.82 2.93679e-06
0.62125 0.48125 692.246 3.01179e-06
0.63875 0.48125 696.523 3.08606e-06
0.65625 0.48125 700.657 3.15957e-06
0.67375 0.48125 704.654 3.23232e-06
0.69125 0.48125 708.519 3.30427e-06
0.70875 0.48125 712.258 3.37542e-06
0.72625 0.48125 715.876 3.44574e-06
0.74375 0.48125 719.379 3.51522e-06
0.76125 0.48125 722.769 3.58384e-06
0.77875 0.48125 726.053 3.65159e-06
0.79625 0.48125 729.235 3.71844e-06
0.81375 0.48125 732.318 3.78439e-06
0.83125 0.48125 735.307 3.84941e-06
0.84875 0.48125 738.205 3.91349e-06
0.86625 0.48125 741.017 3.97661e-06
0.88375 0.48125 743.745 4.03876e-06
0.90125 0.48125 746.392 4.09993e-06
0.91875 0.48125 748.963 4.1601e-06
0.93625 0.48125 751.459 4.21924e-06
0.95375 0.48125 753.884 4.27736e-06
0.97125 0.48125 756.241 4.33444e-06
0.98875 0.48125 758.531 4.39045e-06
1.00625 0.48125 760.759 4.44539e-06
1.02375 0.48125 762.925 4.49925e-06
1.04125 0.48125 765.032 4.552e-06
1.05875 0.48125 767.083 4.60365e-06
1.07625 0.48125 769.079 4.65417e-06
1.09375 0.48125 771.022 4.70355e-06
1.11125 0.48125 772.914 4.75178e-06
1.12875 0.48125 774.758 4.79886e-06
1.14625 0.48125 776.554 4.84476e-06
1.16375 0.48125 778.305 4.88948e-06
1.18125 0.48125 780.011 4.933e-06
1.19875 0.48125 781.675 4.97532e-06
1.21625 0.48125 783.298 5.01642e-06
1.23375 0.48125 784.881 5.0563e-06
1.25125 0.48125 786.426 5.09494e-06
1.26875 0.48125 787.933 5.13234e-06
1.28625 0.48125 789.404 5.16848e-06
1.30375 0.48125 790.84 5.20336e-06
1.32125 0.48125 792.242 5.23697e-06
1.33875 0.48125 793.612 5.2693e-06
1.35625 0.48125 794.95 5.30035e-06
1.37375 0.48125 796.257 5.33009e-06
1.39125 0.48125 797.534 5.35854e-06
1.40875 0.48125 798.782 5.38568e-06
1.42625 0.48125 800.001 5.4115e-06
1.44375 0.48125 801.194 5.436e-06
1.46125 0.48125 802.36 5.45917e-06
1.47875 0.48125 803.499 5.48101e-06
1.49625 0.48125 804.614 5.50151e-06
1.51375 0.48125 805.704 5.52066e-06
1.53125 0.48125 806.771 5.53847e-06
1.54875 0.48125 807.814 5.55492e-06
1.56625 0.48125 808.835 5.57002e-06
1.58375 0.48125 809.833 5.58376e-06
1.60125 0.48125 810.81 5.59613e-06
1.61875 0.48125 811.767 5.60713e-06
1.63625 0.48125 812.702 5.61677e-06
1.65375 0.48125 813.618 5.62503e-06
1.67125 0.48125 814.514 5.63192e-06
1.68875 0.48125 815.391 5.63744e-06
1.70625 0.48125 816.249 5.64157e-06
1.72375 0.48125 817.09 5.64433e-06
1.74125 0.48125 817.912 5.64571e-06
1.75875 0.48125 818.716 5.64571e-06
1.77625 0.48125 819.504 5.64433e-06
1.79375 0.48125 820.275 5.64157e-06
1.81125 0.48125 821.029 5.63744e-06
1.82875 0.48125 821.767 5.63192e-06
1.84625 0.48125 822.489 5.62503e-06
1.86375 0.48125 823.195 5.61677e-06
1.88125 0.48125 823.886 5.60713e-06
1.89875 0.48125 824.561 5.59613e-06
1.91625 0.48125 825.222 5.58376e-06
1.93375 0.48125 825.868 5.57002e-06
1.95125 0.48125 826.499 5.55492e-06
1.96875 0.48125 827.116 5.53847e-06
1.98625 0.48125 827.718 5.52066e-06
2.00375 0.48125 828.307 5.50151e-06
2.02125 0.48125 828.882 5.48101e-06
2.03875 0.48125 829.442 5.45917e-06
2.05625 0.48125 829.99 5.436e-06
2.07375 0.48125 830.523 5.4115e-06
2.09125 0.48125 831.043 5.38568e-06
2.10875 0.48125 831.55 5.35854e-06
2.12625 0.48125 832.043 5.33009e-06
2.14375 0.48125 832.523 5.30034e-06
2.16125 0.48125 832.989 5.2693e-06
2.17875 0.48125 833.442 5.23697e-06
2.19625 0.48125 833.882 5.20336e-06
2.21375 0.48125 834.309 5.16848e-06
2.23125 0.48125 834.722 5.13234e-06
2.24875 0.48125 835.122 5.09494e-06
2.26625 0.48125 835.508 5.0563e-06
2.28375 0.48125 835.881 5.01642e-06
2.30125 0.48125 836.241 4.97532e-06
2.31875 0.48125 836.586 4.933e-06
2.33625 0.48125 836.918 4.88948e-06
2.35375 0.48125 837.236 4.84476e-06
2.37125 0.48125 837.54 4.79886e-06
2.38875 0.48125 837.829 4.75178e-06
2.40625 0.48125 838.104 4.70355e-06
2.42375 0.48125 838.365 4.65417e-06
2.44125 0.48125 838.61 4.60365e-06
2.45875 0.48125 838.84 4.552e-06
2.47625 0.48125 839.055 4.49925e-06
2.49375 0.48125 839.254 4.44539e-06
2.51125 0.48125 839.437 4.39045e-06
2.52875 0.48125 839.603 4.33444e-06
2.54625 0.48125 839.752 4.27736e-06
2.56375 0.48125 839.885 4.21924e-06
2.58125 0.48125 839.999 4.1601e-06
2.59875 0.48125 840.096 4.09993e-06
2.61625 0.48125 840.174 4.03876e-06
2.63375 0.48125 840.232 3.97661e-06
2.65125 0.48125 840.271 3.91349e-06
2.66875 0.48125 840.29 3.84941e-06
2.68625 0.48125 840.288 3.78438e-06
2.70375 0.48125 840.264 3.71844e-06
2.72125 0.48125 840.218 3.65159e-06
2.73875 0.48125 840.149 3.58384e-06
2.75625 0.48125 840.056 3.51522e-06
2.77375 0.48125 839.938 3.44574e-06
2.79125 0.48125 839.795 3.37542e-06
2.80875 0.48125 839.626 3.30427e-06
2.82625 0.48125 839.429 3.23232e-06
2.84375 0.48125 839.204 3.15957e-06
2.86125 0.48125 838.95 3.08606e-06
2.87875 0.48125 838.665 3.01179e-06
2.89625 0.48125 838.349 2.93679e-06
2.91375 0.48125 837.999 2.86106e-06
2.93125 0.48125 837.616 2.78464e-06
2.94875 0.48125 837.197 2.70754e-06
2.96625 0.48125 836.742 2.62978e-06
2.98375 0.48125 836.249 2.55138e-06
3.00125 0.48125 835.717 2.47235e-06
3.01875 0.48125 835.145 2.39272e-06
3.03625 0.48125 834.53 2.3125e-06
3.05375 0.48125 833.872 2.23172e-06
3.07125 0.48125 833.169 2.15039e-06
3.08875 0.48125 832.42 2.06854e-06
3.10625 0.48125 831.624 1.98618e-06
3.12375 0.48125 830.779 1.90334e-06
3.14125 0.48125 829.884 1.82003e-06
3.15875 0.48125 828.938 1.73628e-06
3.17625 0.48125 827.941 1.6521e-06
3.19375 0.48125 826.891 1.56752e-06
3.21125 0.48125 825.788 1.48256e-06
3.22875 0.48125 824.631 1.39723e-06
3.24625 0.48125 823.421 1.31157e-06
3.26375 0.48125 822.158 1.22558e-06
3.28125 0.48125 820.842 1.1393e-06
3.29875 0.48125 819.475 1.05273e-06
3.31625 0.48125 818.057 9.6591e-07
3.33375 0.48125 816.591 8.78852e-07
3.35125 0.48125 815.078 7.9158e-07
3.36875 0.48125 813.523 7.04114e-07
3.38625 0.48125 811.927 6.16477e-07
3.40375 0.48125 810.295 5.28689e-07
3.42125 0.48125 808.63 4.40771e-07
3.43875 0.48125 806.938 3.52746e-07
3.45625 0.48125 805.224 2.64635e-07
3.47375 0.48125 803.492 1.76459e-07
3.49125 0.48125 801.749 8.82404e-08
3.50875 0.48125 800 0
-0.00875 0.49875 400 0
0.00875 0.49875 411.058 9.11773e-08
0.02625 0.49875 422.089 1.82332e-07
0.04375 0.49875 433.068 2.73443e-07
0.06125 0.49875 443.971 3.64486e-07
0.07875 0.49875 454.773 4.55441e-07
0.09625 0.49875 465.451 5.46284e-07
0.11375 0.49875 475.984 6.36994e-07
0.13125 0.49875 486.354 7.27548e-07
0.14875 0.49875 496.543 8.17925e-07
0.16625 0.49875 506.536 9.08101e-07
0.18375 0.49875 516.319 9.98056e-07
0.20125 0.49875 525.883 1.08777e-06
0.21875 0.49875 535.218 1.17721e-06
0.23625 0.49875 544.318 1.26637e-06
0.25375 0.49875 553.176 1.35522e-06
0.27125 0.49875 561.791 1.44374e-06
0.28875 0.49875 570.159 1.5319e-06
0.30625 0.49875 578.282 1.61969e-06
0.32375 0.49875 586.159 1.70709e-06
0.34125 0.49875 593.793 1.79406e-06
0.35875 0.49875 601.188 1.8806e-06
0.37625 0.49875 608.346 1.96668e-06
0.39375 0.49875 615.272 2.05228e-06
0.41125 0.49875 621.972 2.13738e-06
0.42875 0.49875 628.45 2.22196e-06
0.44625 0.49875 634.714 2.30599e-06
0.46375 0.49875 640.768 2.38946e-06
0.48125 0.49875 646.62 2.47235e-06
0.49875 0.49875 652.276 2.55463e-06
0.51625 0.49875 657.742 2.63629e-06
0.53375 0.49875 663.025 2.7173e-06
0.55125 0.49875 668.131 2.79765e-06
0.56875 0.49875 673.067 2.87732e-06
0.58625 0.49875 677.838 2.95628e-06
0.60375 0.49875 682.452 3.03453e-06
0.62125 0.49875 686.913 3.11203e-06
0.63875 0.49875 691.229 3.18877e-06
0.65625 0.49875 695.403 3.26473e-06
0.67375 0.49875 699.443 3.33989e-06
0.69125 0.49875 703.353 3.41424e-06
0.70875 0.49875 707.139 3.48776e-06
0.72625 0.49875 710.804 3.56042e-06
0.74375 0.49875 714.355 3.63221e-06
0.76125 0.49875 717.795 3.70311e-06
0.77875 0.49875 721.129 3.77311e-06
0.79625 0.49875 724.361 3.84219e-06
0.81375 0.49875 727.495 3.91033e-06
0.83125 0.49875 730.534 3.97752e-06
0.84875 0.49875 733.484 4.04373e-06
0.86625 0.49875 736.346 4.10896e-06
0.88375 0.49875 739.125 4.17318e-06
0.90125 0.49875 741.824 4.23638e-06
0.91875 0.49875 744.445 4.29855e-06
0.93625 0.49875 746.991 4.35967e-06
0.95375 0.49875 749.466 4.41972e-06
0.97125 0.49875 751.873 4.47869e-06
0.98875 0.49875 754.212 4.53657e-06
1.00625 0.49875 756.488 4.59334e-06
1.02375 0.49875 758.702 4.64899e-06
1.04125 0.49875 760.857 4.7035e-06
1.05875 0.49875 762.955 4.75686e-06
1.07625 0.49875 764.998 4.80906e-06
1.09375 0.49875 766.987 4.86009e-06
1.11125 0.49875 768.925 4.90993e-06
1.12875 0.49875 770.813 4.95857e-06
1.14625 0.49875 772.653 5.006e-06
1.16375 0.49875 774.447 5.0522e-06
1.18125 0.49875 776.197 5.09718e-06
1.19875 0.49875 777.903 5.1409e-06
1.21625 0.49875 779.567 5.18337e-06
1.23375 0.49875 781.191 5.22458e-06
1.25125 0.49875 782.776 5.26451e-06
1.26875 0.49875 784.323 5.30315e-06
1.28625 0.49875 785.833 5.34049e-06
1.30375 0.49875 787.308 5.37654e-06
1.32125 0.49875 788.748 5.41126e-06
1.33875 0.49875 790.155 5.44467e-06
1.35625 0.49875 791.53 5.47675e-06
1.37375 0.49875 792.873 5.50748e-06
1.39125 0.49875 794.185 5.53688e-06
1.40875 0.49875 795.468 5.56492e-06
1.42625 0.49875 796.722 5.5916e-06
1.44375 0.49875 797.949 5.61692e-06
1.46125 0.49875 799.148 5.64086e-06
1.47875 0.49875 800.32 5.66342e-06
1.49625 0.49875 801.467 5.6846e-06
1.51375 0.49875 802.589 5.7044e-06
1.53125 0.49875 803.687 5.7228e-06
1.54875 0.49875 804.761 5.7398e-06
1.56625 0.49875 805.811 5.7554e-06
1.58375 0.49875 806.839 5.76959e-06
1.60125 0.49875 807.846 5.78237e-06
1.61875 0.49875 808.83 5.79375e-06
1.63625 0.49875 809.794 5.8037e-06
1.65375 0.49875 810.738 5.81224e-06
1.67125 0.49875 811.661 5.81936e-06
1.68875 0.49875 812.565 5.82506e-06
1.70625 0.49875 813.449 5.82933e-06
1.72375 0.49875 814.315 5.83218e-06
1.74125 0.49875 815.163 5.8336e-06
1.75875 0.49875 815.993 5.8336e-06
1.77625 0.49875 816.805 5.83218e-06
1.79375 0.49875 817.6 5.82933e-06
1.81125 0.49875 818.378 5.82506e-06
1.82875 0.49875 819.139 5.81936e-06
1.84625 0.49875 819.884 5.81224e-06
1.86375 0.49875 820.612 5.8037e-06
1.88125 0.49875 821.325 5.79375e-06
1.89875 0.49875 822.023 5.78237e-06
1.91625 0.49875 822.705 5.76959e-06
1.93375 0.49875 823.372 5.7554e-06
1.95125 0.49875 824.024 5.7398e-06
1.96875 0.49875 824.661 5.7228e-06
1.98625 0.49875 825.284 5.7044e-06
2.00375 0.49875 825.892 5.6846e-06
2.02125 0.49875 826.486 5.66342e-06
2.03875 0.49875 827.066 5.64086e-06
2.05625 0.49875 827.631 5.61691e-06
2.07375 0.49875 828.183 5.5916e-06
2.09125 0.49875 828.721 5.56492e-06
2.10875 0.49875 829.245 5.53688e-06
2.12625 0.49875 829.756 5.50748e-06
2.14375 0.49875 830.253 5.47675e-06
2.16125 0.49875 830.736 5.44467e-06
2.17875 0.49875 831.205 5.41126e-06
2.19625 0.49875 831.661 5.37653e-06
2.21375 0.49875 832.104 5.34049e-06
2.23125 0.49875 832.533 5.30315e-06
2.24875 0.49875 832.948 5.2645e-06
2.26625 0.49875 833.349 5.22458e-06
2.28375 0.49875 833.737 5.18337e-06
2.30125 0.49875 834.111 5.1409e-06
2.31875 0.49875 834.47 5.09718e-06
2.33625 0.49875 834.816 5.0522e-06
2.35375 0.49875 835.147 5.006e-06
2.37125 0.49875 835.465 4.95857e-06
2.38875 0.49875 835.767 4.90993e-06
2.40625 0.49875 836.055 4.86009e-06
2.42375 0.49875 836.328 4.80906e-06
2.44125 0.49875 836.585 4.75686e-06
2.45875 0.49875 836.828 4.7035e-06
2.47625 0.49875 837.054 4.64899e-06
2.49375 0.49875 837.265 4.59334e-06
2.51125 0.49875 837.459 4.53657e-06
2.52875 0.49875 837.637 4.47869e-06
2.54625 0.49875 837.797 4.41972e-06
2.56375 0.49875 837.94 4.35967e-06
2.58125 0.49875 838.066 4.29855e-06
2.59875 0.49875 838.173 4.23638e-06
2.61625 0.49875 838.261 4.17318e-06
2.63375 0.49875 838.33 4.10896e-06
2.65125 0.49875 838.379 4.04373e-06
2.66875 0.49875 838.408 3.97752e-06
2.68625 0.49875 838.416 3.91033e-06
2.70375 0.49875 838.402 3.84219e-06
2.72125 0.49875 838.366 3.77311e-06
2.73875 0.49875 838.307 3.70311e-06
2.75625 0.49875 838.225 3.63221e-06
2.77375 0.49875 838.117 3.56042e-06
2.79125 0.49875 837.985 3.48776e-06
2.80875 0.49875 837.826 3.41424e-06
2.82625 0.49875 837.64 3.33989e-06
2.84375 0.49875 837.426 3.26473e-06
2.86125 0.49875 837.184 3.18877e-06
2.87875 0.49875 836.911 3.11203e-06
2.89625 0.49875 836.607 3.03453e-06
2.91375 0.49875 836.27 2.95628e-06
2.93125 0.49875 835.901 2.87732e-06
2.94875 0.49875 835.497 2.79765e-06
2.96625 0.49875 835.057 2.7173e-06
2.98375 0.49875 834.581 2.63629e-06
3.00125 0.49875 834.066 2.55463e-06
3.01875 0.49875 833.512 2.47235e-06
3.03625 0.49875 832.917 2.38946e-06
3.05375 0.49875 832.281 2.30599e-06
3.07125 0.49875 831.602 2.22196e-06
3.08875 0.49875 830.878 2.13738e-06
3.10625 0.49875 830.109 2.05228e-06
3.12375 0.49875 829.294 1.96668e-06
3.14125 0.49875 828.432 1.8806e-06
3.15875 0.49875 827.521 1.79406e-06
3.17625 0.49875 826.561 1.70709e-06
3.19375 0.49875 825.552 1.61969e-06
3.21125 0.49875 824.493 1.5319e-06
3.22875 0.49875 823.384 1.44374e-06
3.24625 0.49875 822.226 1.35522e-06
3.26375 0.49875 821.017 1.26637e-06
3.28125 0.49875 819.76 1.17721e-06
3.29875 0.49875 818.456 1.08777e-06
3.31625 0.49875 817.105 9.98056e-07
3.33375 0.49875 815.709 9.08101e-07
3.35125 0.49875 814.272 8.17925e-07
3.36875 0.49875 812.795 7.27548e-07
3.38625 0.49875 811.281 6.36994e-07
3.40375 0.49875 809.734 5.46284e-07
3.42125 0.49875 808.158 4.55441e-07
3.43875 0.49875 806.557 3.64486e-07
3.45625 0.49875 804.936 2.73442e-07
3.47375 0.49875 803.3 1.82332e-07
3.49125 0.49875 801.652 9.11772e-08
3.50875 0.49875 800 0
-0.00875 0.51625 400 0
0.00875 0.51625 410.695 9.40918e-08
0.02625 0.51625 421.366 1.88161e-07
0.04375 0.51625 431.99 2.82183e-07
0.06125 0.51625 442.545 3.76137e-07
0.07875 0.51625 453.008 4.69999e-07
0.09625 0.51625 463.359 5.63746e-07
0.11375 0.51625 473.579 6.57355e-07
0.13125 0.51625 483.649 7.50804e-07
0.14875 0.51625 493.555 8.4407e-07
0.16625 0.51625 503.282 9.37129e-07
0.18375 0.51625 512.818 1.02996e-06
0.20125 0.51625 522.151 1.12254e-06
0.21875 0.51625 531.273 1.21484e-06
0.23625 0.51625 540.178 1.30685e-06
0.25375 0.51625 548.86 1.39854e-06
0.27125 0.51625 557.315 1.48988e-06
0.28875 0.51625 565.541 1.58087e-06
0.30625 0.51625 573.537 1.67146e-06
0.32375 0.51625 581.303 1.76165e-06
0.34125 0.51625 588.841 1.85141e-06
0.35875 0.51625 596.152 1.94072e-06
0.37625 0.51625 603.24 2.02955e-06
0.39375 0.51625 610.108 2.11788e-06
0.41125 0.51625 616.76 2.2057e-06
0.42875 0.51625 623.202 2.29298e-06
0.44625 0.51625 629.438 2.3797e-06
0.46375 0.51625 635.474 2.46584e-06
0.48125 0.51625 641.315 2.55138e-06
0.49875 0.51625 646.967 2.63629e-06
0.51625 0.51625 652.436 2.72056e-06
0.53375 0.51625 657.727 2.80416e-06
0.55125 0.51625 662.847 2.88708e-06
0.56875 0.51625 667.801 2.96929e-06
0.58625 0.51625 672.595 3.05078e-06
0.60375 0.51625 677.235 3.13152e-06
0.62125 0.51625 681.727 3.2115e-06
0.63875 0.51625 686.075 3.2907e-06
0.65625 0.51625 690.285 3.36909e-06
0.67375 0.51625 694.362 3.44665e-06
0.69125 0.51625 698.312 3.52338e-06
0.70875 0.51625 702.139 3.59924e-06
0.72625 0.51625 705.847 3.67423e-06
0.74375 0.51625 709.441 3.74831e-06
0.76125 0.51625 712.926 3.82148e-06
0.77875 0.51625 716.306 3.89372e-06
0.79625 0.51625 719.584 3.96501e-06
0.81375 0.51625 722.765 4.03533e-06
0.83125 0.51625 725.852 4.10466e-06
0.84875 0.51625 728.849 4.17299e-06
0.86625 0.51625 731.759 4.2403e-06
0.88375 0.51625 734.586 4.30657e-06
0.90125 0.51625 737.332 4.3718e-06
0.91875 0.51625 740.001 4.43595e-06
0.93625 0.51625 742.595 4.49902e-06
0.95375 0.51625 745.118 4.56099e-06
0.97125 0.51625 747.571 4.62185e-06
0.98875 0.51625 749.957 4.68158e-06
1.00625 0.51625 752.279 4.74016e-06
1.02375 0.51625 754.54 4.79759e-06
1.04125 0.51625 756.74 4.85384e-06
1.05875 0.51625 758.883 4.90891e-06
1.07625 0.51625 760.97 4.96278e-06
1.09375 0.51625 763.003 5.01544e-06
1.11125 0.51625 764.985 5.06687e-06
1.12875 0.51625 766.916 5.11707e-06
1.14625 0.51625 768.799 5.16601e-06
1.16375 0.51625 770.635 5.2137e-06
1.18125 0.51625 772.426 5.26011e-06
1.19875 0.51625 774.172 5.30523e-06
1.21625 0.51625 775.877 5.34906e-06
1.23375 0.51625 777.541 5.39158e-06
1.25125 0.51625 779.165 5.43278e-06
1.26875 0.51625 780.75 5.47266e-06
1.28625 0.51625 782.298 5.5112e-06
1.30375 0.51625 783.81 5.5484e-06
1.32125 0.51625 785.288 5.58423e-06
1.33875 0.51625 786.731 5.61871e-06
1.35625 0.51625 788.141 5.65181e-06
1.37375 0.51625 789.519 5.68353e-06
1.39125 0.51625 790.866 5.71386e-06
1.40875 0.51625 792.183 5.7428e-06
1.42625 0.51625 793.471 5.77033e-06
1.44375 0.51625 794.73 5.79646e-06
1.46125 0.51625 795.962 5.82117e-06
1.47875 0.51625 797.167 5.84445e-06
1.49625 0.51625 798.345 5.86631e-06
1.51375 0.51625 799.498 5.88674e-06
1.53125 0.51625 800.626 5.90573e-06
1.54875 0.51625 801.73 5.92327e-06
1.56625 0.51625 802.81 5.93937e-06
1.58375 0.51625 803.867 5.95401e-06
1.60125 0.51625 804.902 5.96721e-06
1.61875 0.51625 805.915 5.97894e-06
1.63625 0.51625 806.907 5.98922e-06
1.65375 0.51625 807.877 5.99803e-06
1.67125 0.51625 808.827 6.00537e-06
1.68875 0.51625 809.757 6.01125e-06
1.70625 0.51625 810.668 6.01566e-06
1.72375 0.51625 811.559 6.0186e-06
1.74125 0.51625 812.432 6.02007e-06
1.75875 0.51625 813.287 6.02007e-06
1.77625 0.51625 814.123 6.0186e-06
1.79375 0.51625 814.942 6.01566e-06
1.81125 0.51625 815.743 6.01125e-06
1.82875 0.51625 816.527 6.00537e-06
1.84625 0.51625 817.295 5.99803e-06
1.86375 0.51625 818.046 5.98922e-06
1.88125 0.51625 818.781 5.97894e-06
1.89875 0.51625 819.5 5.96721e-06
1.91625 0.51625 820.203 5.95401e-06
1.93375 0.51625 820.891 5.93937e-06
1.95125 0.51625 821.563 5.92327e-06
1.96875 0.51625 822.221 5.90572e-06
1.98625 0.51625 822.863 5.88674e-06
2.00375 0.51625 823.491 5.86631e-06
2.02125 0.51625 824.104 5.84445e-06
2.03875 0.51625 824.703 5.82117e-06
2.05625 0.51625 825.287 5.79646e-06
2.07375 0.51625 825.857 5.77033e-06
2.09125 0.51625 826.413 5.7428e-06
2.10875 0.51625 826.955 5.71386e-06
2.12625 0.51625 827.482 5.68353e-06
2.14375 0.51625 827.996 5.65181e-06
2.16125 0.51625 828.496 5.61871e-06
2.17875 0.51625 828.982 5.58423e-06
2.19625 0.51625 829.454 5.54839e-06
2.21375 0.51625 829.913 5.5112e-06
2.23125 0.51625 830.357 5.47266e-06
2.24875 0.51625 830.787 5.43278e-06
2.26625 0.51625 831.204 5.39158e-06
2.28375 0.51625 831.606 5.34906e-06
2.30125 0.51625 831.994 5.30523e-06
2.31875 0.51625 832.368 5.26011e-06
2.33625 0.51625 832.728 5.2137e-06
2.35375 0.51625 833.073 5.16601e-06
2.37125 0.51625 833.404 5.11707e-06
2.38875 0.51625 833.719 5.06687e-06
2.40625 0.51625 834.02 5.01544e-06
2.42375 0.51625 834.306 4.96278e-06
2.44125 0.51625 834.576 4.90892e-06
2.45875 0.51625 834.831 4.85385e-06
2.47625 0.51625 835.07 4.79759e-06
2.49375 0.51625 835.292 4.74016e-06
2.51125 0.51625 835.498 4.68158e-06
2.52875 0.51625 835.687 4.62185e-06
2.54625 0.51625 835.859 4.56099e-06
2.56375 0.51625 836.014 4.49902e-06
2.58125 0.51625 836.15 4.43595e-06
2.59875 0.51625 836.268 4.3718e-06
2.61625 0.51625 836.368 4.30657e-06
2.63375 0.51625 836.448 4.2403e-06
2.65125 0.51625 836.508 4.17299e-06
2.66875 0.51625 836.547 4.10466e-06
2.68625 0.51625 836.566 4.03533e-06
2.70375 0.51625 836.563 3.96501e-06
2.72125 0.51625 836.538 3.89372e-06
2.73875 0.51625 836.49 3.82148e-06
2.75625 0.51625 836.418 3.74831e-06
2.77375 0.51625 836.322 3.67423e-06
2.79125 0.51625 836.201 3.59924e-06
2.80875 0.51625 836.053 3.52338e-06
2.82625 0.51625 835.879 3.44665e-06
2.84375 0.51625 835.678 3.36909e-06
2.86125 0.51625 835.447 3.2907e-06
2.87875 0.51625 835.187 3.2115e-06
2.89625 0.51625 834.897 3.13152e-06
2.91375 0.51625 834.575 3.05078e-06
2.93125 0.51625 834.22 2.96929e-06
2.94875 0.51625 833.832 2.88708e-06
2.96625 0.51625 833.409 2.80416e-06
2.98375 0.51625 832.95 2.72056e-06
3.00125 0.51625 832.454 2.63629e-06
3.01875 0.51625 831.92 2.55138e-06
3.03625 0.51625 831.347 2.46584e-06
3.05375 0.51625 830.733 2.3797e-06
3.07125 0.51625 830.079 2.29298e-06
3.08875 0.51625 829.382 2.2057e-06
3.10625 0.51625 828.641 2.11788e-06
3.12375 0.51625 827.857 2.02955e-06
3.14125 0.51625 827.027 1.94072e-06
3.15875 0.51625 826.152 1.85141e-06
3.17625 0.51625 825.231 1.76165e-06
3.19375 0.51625 824.263 1.67146e-06
3.21125 0.51625 823.249 1.58087e-06
3.22875 0.51625 822.187 1.48989e-06
3.24625 0.51625 821.079 1.39854e-06
3.26375 0.51625 819.925 1.30685e-06
3.28125 0.51625 818.726 1.21484e-06
3.29875 0.51625 817.483 1.12254e-06
3.31625 0.51625 816.197 1.02996e-06
3.33375 0.51625 814.87 9.37128e-07
3.35125 0.51625 813.505 8.44069e-07
3.36875 0.51625 812.103 7.50804e-07
3.38625 0.51625 810.668 6.57355e-07
3.40375 0.51625 809.203 5.63746e-07
3.42125 0.51625 807.711 4.69999e-07
3.43875 0.51625 806.197 3.76137e-07
3.45625 0.51625 804.664 2.82183e-07
3.47375 0.51625 803.117 1.8816e-07
3.49125 0.51625 801.561 9.40917e-08
3.50875 0.51625 800 0
-0.00875 0.53375 400 0
0.00875 0.53375 410.355 9.69832e-08
0.02625 0.53375 420.69 1.93943e-07
0.04375 0.53375 430.981 2.90855e-07
0.06125 0.53375 441.209 3.87696e-07
0.07875 0.53375 451.355 4.84442e-07
0.09625 0.53375 461.398 5.8107e-07
0.11375 0.53375 471.322 6.77556e-07
0.13125 0.53375 481.11 7.73877e-07
0.14875 0.53375 490.747 8.70008e-07
0.16625 0.53375 500.221 9.65927e-07
0.18375 0.53375 509.518 1.06161e-06
0.20125 0.53375 518.629 1.15703e-06
0.21875 0.53375 527.546 1.25217e-06
0.23625 0.53375 536.262 1.34701e-06
0.25375 0.53375 544.771 1.44152e-06
0.27125 0.53375 553.069 1.53567e-06
0.28875 0.53375 561.153 1.62945e-06
0.30625 0.53375 569.022 1.72283e-06
0.32375 0.53375 576.676 1.81579e-06
0.34125 0.53375 584.114 1.90831e-06
0.35875 0.53375 591.339 2.00036e-06
0.37625 0.53375 598.353 2.09192e-06
0.39375 0.53375 605.159 2.18297e-06
0.41125 0.53375 611.76 2.27348e-06
0.42875 0.53375 618.16 2.36345e-06
0.44625 0.53375 624.363 2.45283e-06
0.46375 0.53375 630.374 2.54162e-06
0.48125 0.53375 636.198 2.62978e-06
0.49875 0.53375 641.841 2.7173e-06
0.51625 0.53375 647.306 2.80416e-06
0.53375 0.53375 652.6 2.89033e-06
0.55125 0.53375 657.728 2.9758e-06
0.56875 0.53375 662.695 3.06054e-06
0.58625 0.53375 667.506 3.14453e-06
0.60375 0.53375 672.168 3.22776e-06
0.62125 0.53375 676.683 3.31019e-06
0.63875 0.53375 681.059 3.39182e-06
0.65625 0.53375 685.299 3.47262e-06
0.67375 0.53375 689.409 3.55257e-06
0.69125 0.53375 693.394 3.63165e-06
0.70875 0.53375 697.257 3.70985e-06
0.72625 0.53375 701.003 3.78714e-06
0.74375 0.53375 704.637 3.8635e-06
0.76125 0.53375 708.163 3.93892e-06
0.77875 0.53375 711.585 4.01338e-06
0.79625 0.53375 714.905 4.08686e-06
0.81375 0.53375 718.13 4.15933e-06
0.83125 0.53375 721.26 4.2308e-06
0.84875 0.53375 724.302 4.30123e-06
0.86625 0.53375 727.256 4.37061e-06
0.88375 0.53375 730.127 4.43892e-06
0.90125 0.53375 732.918 4.50614e-06
0.91875 0.53375 735.632 4.57227e-06
0.93625 0.53375 738.271 4.63728e-06
0.95375 0.53375 740.838 4.70115e-06
0.97125 0.53375 743.336 4.76388e-06
0.98875 0.53375 745.766 4.82545e-06
